,ID,Major_RGI_Region,Mountain_range_Region,Country,Glacier,RGI_Glacier_Area,Lake,Lake_type,Longitude,Latitude,River,Date,Date_Min,Date_Max,Mechanism,Mean_Flood_Volume_V0,Peak_discharge_Qp,Impact_and_destruction,reported_impacts,Further_comments,First_reference_found,Lake_area_before,Perimeter_before,Image_date_before,Satellite_before,Certainty_level_before,Lake_area_after,Perimeter_after,Image_date_after,Satellite_after,Certainty_level_after,Year
105,104.0,unknown,unknown,Greenland,Kangiata Nunaata Sermia,,Isvand,ice,-49.633333,64.216667,unknown,,,,unknown,,,,unknown,unknown,2011.0,,,,unknown,0.0,,,,unknown,0.0,
106,105.0,unknown,unknown,Greenland,Isortuarsuup Sermia,,Lake South,ice,-49.807927,63.782793,unknown,2003-08-01 00:00:00,,,unknown,280.0,,,unknown,unknown,2013.0,,,,unknown,0.0,,,,unknown,0.0,2003
107,106.0,unknown,unknown,Greenland,Narsap Sermia,,Ujarattooq,ice,-49.869889,64.618541,unknown,,,,unknown,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,
108,107.0,unknown,unknown,Greenland,A.P. Olsen Glacier,35.228,unknown,ice,-21.399192,74.649167,Zackenberg River,2005-07-24 00:00:00,,,unknown,,152.0,,unknown,approximate volume of water released at times of drainage is 5-10 *106 m³,2018.0,,,,unknown,0.0,,,,unknown,0.0,2005
109,108.0,unknown,unknown,Greenland,Kuannersuit Glacier,135.298,unknown,ice,-53.293511,69.699247,unknown,2006-08-11 00:00:00,,,unknown,,,,unknown,unknown,2019.0,,,,unknown,0.0,,,,unknown,0.0,2006
110,109.0,unknown,unknown,Greenland,A.P. Olsen Glacier,35.228,unknown,ice,-21.399192,74.649167,Zackenberg River,2006-08-29 00:00:00,,,unknown,,230.0,,unknown,approximate volume of water released at times of drainage is 5-10 *106 m³,2018.0,,,,unknown,0.0,,,,unknown,0.0,2006
111,110.0,unknown,unknown,Greenland,Narsap Sermia,,Ujarattooq,ice,-49.869889,64.618541,unknown,,,,unknown,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,
112,111.0,unknown,unknown,Greenland,A.P. Olsen Glacier,35.228,unknown,ice,-21.399192,74.649167,Zackenberg River,2007-07-28 00:00:00,,,unknown,,296.0,,unknown,approximate volume of water released at times of drainage is 5-10 *106 m³,2018.0,,,,unknown,0.0,,,,unknown,0.0,2007
113,112.0,unknown,unknown,Greenland,Russell Glacier,,unknown,ice,-50.074816,67.136675,Watson River,2007-08-31 00:00:00,,,tunnelling,37.73,540.0,,unknown,partial drainage,2008.0,,,,unknown,0.0,,,,unknown,0.0,2007
114,113.0,unknown,unknown,Greenland,Isortuarsuup Sermia,,Lake South,ice,-49.807927,63.782793,unknown,2007-09-01 00:00:00,,,unknown,180.0,,,unknown,unknown,2013.0,,,,unknown,0.0,,,,unknown,0.0,2007
115,114.0,unknown,unknown,Greenland,Amitsulooq Ice Cap,99.221,Qivittup Tasia (inofficial name),ice,-50.905196,66.148593,unknown,2008-08-01 00:00:00,,,unknown,,,,unknown,unknown,2011.0,,,,unknown,0.0,,,,unknown,0.0,2008
116,115.0,unknown,unknown,Greenland,Russell Glacier,,unknown,ice,-50.074816,67.136675,Watson River,2008-08-31 00:00:00,,,tunnelling,9.4,130.0,,unknown,unknown,2008.0,,,,unknown,0.0,,,,unknown,0.0,2008
117,116.0,unknown,unknown,Greenland,Narsap Sermia,,Ujarattooq,ice,-49.869889,64.618541,unknown,,2009-06-22 00:00:00,2009-07-02 00:00:00,unknown,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,
118,117.0,unknown,unknown,Greenland,Narsap Sermia,,(Lake #3),ice,-49.637983,64.748407,unknown,,2009-07-17 00:00:00,2009-08-02 00:00:00,unknown,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,
119,118.0,unknown,unknown,Greenland,Narsap Sermia,,Iluliartooq,ice,-49.64338,64.633723,unknown,,2009-08-25 00:00:00,2009-09-09 00:00:00,unknown,,,,unknown,unknown,2014.0,,,,unknown,0.0,,,,unknown,0.0,
120,119.0,unknown,unknown,Greenland,Kangiata Nunaata Sermia,,Isvand,ice,-49.633333,64.216667,unknown,,,,unknown,,,,unknown,unknown,2011.0,,,,unknown,0.0,,,,unknown,0.0,
121,120.0,unknown,unknown,Greenland,A.P. Olsen Glacier,35.228,unknown,ice,-21.399192,74.649167,Zackenberg River,2009-08-11 00:00:00,,,unknown,,382.0,,unknown,approximate volume of water released at times of drainage is 5-10 *106 m³,2015.0,,,,unknown,0.0,,,,unknown,0.0,2009
122,121.0,unknown,unknown,Greenland,Amitsulooq Ice Cap,99.221,Qivittup Tasia (inofficial name),ice,-50.905196,66.148593,unknown,,2009-10-09 00:00:00,2011-06-22 00:00:00,unknown,,,,unknown,unknown,2019.0,,,,unknown,0.0,,,,unknown,0.0,
123,122.0,unknown,unknown,Greenland,Jakobshavn Glacier,,Lake Tininnilik,ice,-50.422564,68.774215,unknown,,2010-06-21 00:00:00,2010-07-07 00:00:00,unknown,1830.0,,,unknown,unknown,2012.0,,,,unknown,0.0,,,,unknown,0.0,
124,123.0,unknown,unknown,Greenland,Isunguata Sermia,,“Lake 1”,ice,-50.189693,67.177883,unknown,,,,subglacial,6.5,,,unknown,unknown,2019.0,,,,unknown,0.0,,,,unknown,0.0,
125,124.0,unknown,unknown,Greenland,Russell Glacier,,unknown,ice,-50.074816,67.136675,Watson River,2010-09-11 00:00:00,,,tunnelling,26.08,373.0,,unknown,unknown,2013.0,,,,unknown,0.0,,,,unknown,0.0,2010
126,125.0,unknown,unknown,Greenland,Edward Bailey Glacier,561.29,Catalina Lake,ice,-26.497191,71.08,unknown,,,,unknown,2500.0,,,unknown,in winter,2017.0,,,,unknown,0.0,,,,unknown,0.0,
127,126.0,unknown,unknown,Greenland,A.P. Olsen Glacier,35.228,unknown,ice,-21.399192,74.649167,Zackenberg River,2011-08-06 00:00:00,,,unknown,,130.0,,unknown,approximate volume of water released at times of drainage is 5-10 *106 m³,2015.0,,,,unknown,0.0,,,,unknown,0.0,2011
128,127.0,unknown,unknown,Greenland,Russell Glacier,,unknown,ice,-50.074816,67.136675,Watson River,2011-08-14 00:00:00,,,tunnelling,6.9,,,unknown,partial drainage,2017.0,,,,unknown,0.0,,,,unknown,0.0,2011
129,128.0,unknown,unknown,Greenland,Sydgletscher & Kiagtût Sermiat glacier ,,Annekso,ice,-45.04036,61.368879,unknown,,2012-06-15 00:00:00,2012-08-15 00:00:00,unknown,,,,unknown,unknown,2019.0,,,,unknown,0.0,,,,unknown,0.0,
130,129.0,unknown,unknown,Greenland,Sydgletscher & Kiagtût Sermiat glacier ,,Lake Hullet,ice,-45.16351,61.389181,unknown,,2012-08-14 00:00:00,2012-10-03 00:00:00,unknown,,,,unknown,unknown,2019.0,,,,unknown,0.0,,,,unknown,0.0,
131,130.0,unknown,unknown,Greenland,A.P. Olsen Glacier,35.228,unknown,ice,-21.399192,74.649167,Zackenberg River,2012-08-06 00:00:00,,,unknown,,214.0,,unknown,approximate volume of water released at times of drainage is 5-10 *106 m³,2015.0,,,,unknown,0.0,,,,unknown,0.0,2012
132,131.0,unknown,unknown,Greenland,Russell Glacier,,unknown,ice,-50.074816,67.136675,Watson River,2012-08-11 00:00:00,,,tunnelling,8.91,1050.0,,unknown,unknown,2017.0,,,,unknown,0.0,,,,unknown,0.0,2012
133,132.0,unknown,unknown,Greenland,A.P. Olsen Glacier,35.228,unknown,ice,-21.399192,74.649167,Zackenberg River,2013-07-10 00:00:00,,,unknown,,122.0,,unknown,approximate volume of water released at times of drainage is 5-10 *106 m³,2015.0,,,,unknown,0.0,,,,unknown,0.0,2013
134,133.0,unknown,unknown,Greenland,Sydgletscher & Kiagtût Sermiat glacier ,,Lake Hullet,ice,-45.16351,61.389181,unknown,,2013-09-13 00:00:00,2014-10-25 00:00:00,unknown,,,,unknown,unknown,2019.0,,,,unknown,0.0,,,,unknown,0.0,
135,134.0,unknown,unknown,Greenland,Russell Glacier,,unknown,ice,-50.074816,67.136675,Watson River,2013-09-15 00:00:00,,,tunnelling,9.12,,,unknown,unknown,2022.0,,,,unknown,0.0,,,,unknown,0.0,2013
136,135.0,unknown,unknown,Greenland,Isunguata Sermia,,“Lake 3”,ice,-50.131521,67.179887,unknown,2014-08-01 00:00:00,,,subglacial,3.5,,,unknown,unknown,2019.0,,,,unknown,0.0,,,,unknown,0.0,2014
137,136.0,unknown,unknown,Greenland,Russell Glacier,,unknown,ice,-50.074816,67.136675,Watson River,2014-08-03 00:00:00,,,tunnelling,4.59,,,unknown,unknown,2017.0,,,,unknown,0.0,,,,unknown,0.0,2014
138,137.0,unknown,unknown,Greenland,A.P. Olsen Glacier,35.228,unknown,ice,-21.399192,74.649167,Zackenberg River,2014-08-15 00:00:00,,,unknown,,170.0,,unknown,approximate volume of water released at times of drainage is 5-10 *106 m³,2018.0,,,,unknown,0.0,,,,unknown,0.0,2014
139,138.0,unknown,unknown,Greenland,Jakobshavn Glacier,,Lake Tininnilik,ice,-50.422564,68.774215,unknown,,,,unknown,1480.0,,,unknown,unknown,2017.0,,,,unknown,0.0,,,,unknown,0.0,
140,139.0,unknown,unknown,Greenland,Russell Glacier,,unknown,ice,-50.074816,67.136675,Watson River,2015-07-28 00:00:00,,,tunnelling,4.07,,,unknown,unknown,2017.0,,,,unknown,0.0,,,,unknown,0.0,2015
141,140.0,unknown,unknown,Greenland,Isunguata Sermia,,“Lake 2”,ice,-50.149223,67.179679,unknown,2015-08-01 00:00:00,,,subglacial,13.0,,,unknown,Caused a 1-month down-glacier slowdown in ice flow ,2019.0,,,,unknown,0.0,,,,unknown,0.0,2015
142,141.0,unknown,unknown,Greenland,A.P. Olsen Glacier,35.228,unknown,ice,-21.399192,74.649167,Zackenberg River,2015-08-01 00:00:00,,,unknown,,142.0,,unknown,approximate volume of water released at times of drainage is 5-10 *106 m³,2018.0,,,,unknown,0.0,,,,unknown,0.0,2015
143,142.0,unknown,unknown,Greenland,Sydgletscher & Kiagtût Sermiat glacier ,,Lake Hullet,ice,-45.16351,61.389181,unknown,,2016-06-15 00:00:00,2016-11-17 00:00:00,unknown,,,,unknown,unknown,2019.0,,,,unknown,0.0,,,,unknown,0.0,
144,143.0,unknown,unknown,Greenland,,238.201,Iluliallup Tasersua,ice,-51.815633,65.77412,unknown,,,,unknown,,,,unknown,unknown,2019.0,,,,unknown,0.0,,,,unknown,0.0,
145,144.0,unknown,unknown,Greenland,Bowdoin Glacier (Kangerluarsuup Sermia),,unknown,ice,-68.519434,77.684225,unknown,2016-07-06 00:00:00,,,subglacial,0.19,,,unknown,unknown,2021.0,,,,unknown,0.0,,,,unknown,0.0,2016
146,145.0,unknown,unknown,Greenland,A.P. Olsen Glacier,35.228,unknown,ice,-21.399192,74.649167,Zackenberg River,2016-08-07 00:00:00,,,unknown,,184.0,,unknown,approximate volume of water released at times of drainage is 5-10 *106 m³,2018.0,,,,unknown,0.0,,,,unknown,0.0,2016
147,146.0,unknown,unknown,Greenland,Russell Glacier,,unknown,ice,-50.074816,67.136675,Watson River,2016-09-08 00:00:00,,,tunnelling,12.49,,,unknown,unknown,2022.0,,,,unknown,0.0,,,,unknown,0.0,2016
148,147.0,unknown,unknown,Greenland,Russell Glacier,,unknown,ice,-50.074816,67.136675,Watson River,2017-07-07 00:00:00,,,tunnelling,2.69,,,unknown,unknown,2022.0,,,,unknown,0.0,,,,unknown,0.0,2017
149,148.0,unknown,unknown,Greenland,Bowdoin Glacier (Kangerluarsuup Sermia),,unknown,ice,-68.519434,77.684225,unknown,2017-07-14 00:00:00,,,subglacial,0.38,,,unknown,mean discharge: 12 m³ s-1,2021.0,,,,unknown,0.0,,,,unknown,0.0,2017
150,149.0,unknown,unknown,Greenland,A.P. Olsen Glacier,35.228,unknown,ice,-21.399192,74.649167,Zackenberg River,2017-08-06 00:00:00,,,unknown,,120.0,,unknown,approximate volume of water released at times of drainage is 5-10 *106 m³,2018.0,,,,unknown,0.0,,,,unknown,0.0,2017
151,150.0,unknown,unknown,Greenland,Russell Glacier,,unknown,ice,-50.074816,67.136675,Watson River,2018-09-12 00:00:00,2018-09-12 00:00:00,2018-09-13 00:00:00,tunnelling,8.51,,,unknown,unknown,2022.0,,,,unknown,0.0,,,,unknown,0.0,2018
152,151.0,unknown,unknown,Greenland,Russell Glacier,,unknown,ice,-50.074816,67.136675,Watson River,2019-08-31 00:00:00,,,tunnelling,10.96,,,unknown,unknown,2022.0,,,,unknown,0.0,,,,unknown,0.0,2019
153,152.0,unknown,unknown,Greenland,Russell Glacier,,unknown,ice,-50.074816,67.136675,Watson River,2020-05-31 00:00:00,,,tunnelling,0.89,,,unknown,unknown,2022.0,,,,unknown,0.0,,,,unknown,0.0,2020
154,153.0,unknown,unknown,Greenland,Russell Glacier,,unknown,ice,-50.074816,67.136675,Watson River,2021-08-22 00:00:00,,,tunnelling,8.91,,,unknown,unknown,2022.0,,,,unknown,0.0,,,,unknown,0.0,2021
2,1.0,unknown,unknown,Greenland,,238.201,Iluliallup Tasersua,ice,-51.815633,65.77412,unknown,,,,unknown,,,,unknown,lake known to drain every five to seven years; estimated flood volume for that lake from aerial images: 6400 * 106 m³,1966.0,,,,unknown,0.0,,,,unknown,0.0,
3,2.0,unknown,unknown,Greenland,Sermilik Bræ,,Imaersartoq,ice,-48.454648,61.954559,unknown,,,,unknown,,,,unknown,"drains annualy, usually in early august (probably in the last 200 years)",1970.0,,,,unknown,0.0,,,,unknown,0.0,
4,3.0,unknown,unknown,Greenland,Sermiligårssuk Bræ,,North Midternæs temporary lake,ice,-47.965525,61.676943,unknown,,,1942-07-24 00:00:00,tunnelling,,,,unknown,approximate volume of water released at times of drainage is 70 *106 m³; drains usually annually in late July,1970.0,,,,unknown,0.0,,,,unknown,0.0,
5,4.0,unknown,unknown,Greenland,Sermilik Bræ,,Imaersartoq,ice,-48.454648,61.954559,unknown,,,,unknown,,,,unknown,"drains annualy, usually in early august (probably in the last 200 years)",1970.0,,,,unknown,0.0,,,,unknown,0.0,
6,5.0,unknown,unknown,Greenland,Sermiligårssuk Bræ,,North Midternæs temporary lake,ice,-47.965525,61.676943,unknown,,,,tunnelling,,,,unknown,approximate volume of water released at times of drainage is 70 *106 m³; drains usually annually in late July,1970.0,,,,unknown,0.0,,,,unknown,0.0,
7,6.0,unknown,unknown,Greenland,Sermilik Bræ,,Imaersartoq,ice,-48.454648,61.954559,unknown,,,,unknown,,,,unknown,"drains annualy, usually in early august (probably in the last 200 years)",1970.0,,,,unknown,0.0,,,,unknown,0.0,
8,7.0,unknown,unknown,Greenland,Sermiligårssuk Bræ,,North Midternæs temporary lake,ice,-47.965525,61.676943,unknown,,,,tunnelling,,,,unknown,approximate volume of water released at times of drainage is 70 *106 m³; drains usually annually in late July,1970.0,,,,unknown,0.0,,,,unknown,0.0,
9,8.0,unknown,unknown,Greenland,Russell Glacier,,unknown,ice,-50.074816,67.136675,Watson River,,,,unknown,,,,unknown,unknown,2019.0,,,,unknown,0.0,,,,unknown,0.0,
10,9.0,unknown,unknown,Greenland,Sermilik Bræ,,Imaersartoq,ice,-48.454648,61.954559,unknown,,,,unknown,,,,unknown,"drains annualy, usually in early august (probably in the last 200 years)",1970.0,,,,unknown,0.0,,,,unknown,0.0,
11,10.0,unknown,unknown,Greenland,Sermiligårssuk Bræ,,North Midternæs temporary lake,ice,-47.965525,61.676943,unknown,,,,tunnelling,,,,unknown,approximate volume of water released at times of drainage is 70 *106 m³; drains usually annually in late July,1970.0,,,,unknown,0.0,,,,unknown,0.0,
12,11.0,unknown,unknown,Greenland,Jakobshavn Glacier,,Lake Tininnilik,ice,-50.422564,68.774215,unknown,,1945-01-01 00:00:00,1985-01-01 00:00:00,unknown,,,,unknown,unknown,1984.0,,,,unknown,0.0,,,,unknown,0.0,
13,12.0,unknown,unknown,Greenland,Jakobshavn Glacier,,Lake Tininnilik,ice,-50.422564,68.774215,unknown,,1945-01-01 00:00:00,1985-01-01 00:00:00,unknown,,,,unknown,unknown,1984.0,,,,unknown,0.0,,,,unknown,0.0,
14,13.0,unknown,unknown,Greenland,Jakobshavn Glacier,,Lake Tininnilik,ice,-50.422564,68.774215,unknown,,1945-01-01 00:00:00,1985-01-01 00:00:00,unknown,,,,unknown,unknown,1984.0,,,,unknown,0.0,,,,unknown,0.0,
15,14.0,unknown,unknown,Greenland,Jakobshavn Glacier,,Lake Tininnilik,ice,-50.422564,68.774215,unknown,,1945-01-01 00:00:00,1985-01-01 00:00:00,unknown,,,,unknown,unknown,1984.0,,,,unknown,0.0,,,,unknown,0.0,
16,15.0,unknown,unknown,Greenland,Jakobshavn Glacier,,Lake Tininnilik,ice,-50.422564,68.774215,unknown,,1945-01-01 00:00:00,1985-01-01 00:00:00,unknown,,,,unknown,unknown,1984.0,,,,unknown,0.0,,,,unknown,0.0,
17,16.0,unknown,unknown,Greenland,Sermilik Bræ,,Imaersartoq,ice,-48.454648,61.954559,unknown,,,,unknown,,,,unknown,"drains annualy, usually in early august (probably in the last 200 years)",1970.0,,,,unknown,0.0,,,,unknown,0.0,
18,17.0,unknown,unknown,Greenland,Sermiligårssuk Bræ,,North Midternæs temporary lake,ice,-47.965525,61.676943,unknown,,,1946-08-06 00:00:00,tunnelling,,,,unknown,approximate volume of water released at times of drainage is 70 *106 m³; drains usually annually in late July,1970.0,,,,unknown,0.0,,,,unknown,0.0,
19,18.0,unknown,unknown,Greenland,Sioralik Bræ,,Tordensø,ice,-47.936479,61.550696,unknown,,1946-08-01 00:00:00,1947-04-01 00:00:00,unknown,,,,unknown,approximate volume of water released at times of drainage is 605 *106 m³; probably emptied regularly between 1942 and 1967 in intervals of ~2 years,1970.0,,,,unknown,0.0,,,,unknown,0.0,
20,19.0,unknown,unknown,Greenland,Sermilik Bræ,,Imaersartoq,ice,-48.454648,61.954559,unknown,,,,unknown,,,,unknown,"drains annualy, usually in early august (probably in the last 200 years)",1970.0,,,,unknown,0.0,,,,unknown,0.0,
21,20.0,unknown,unknown,Greenland,Sermiligårssuk Bræ,,North Midternæs temporary lake,ice,-47.965525,61.676943,unknown,,,,tunnelling,,,,unknown,approximate volume of water released at times of drainage is 70 *106 m³; drains usually annually in late July,1970.0,,,,unknown,0.0,,,,unknown,0.0,
22,21.0,unknown,unknown,Greenland,Sermilik Bræ,,Imaersartoq,ice,-48.454648,61.954559,unknown,,,,unknown,,,,unknown,"drains annualy, usually in early august (probably in the last 200 years)",1970.0,,,,unknown,0.0,,,,unknown,0.0,
23,22.0,unknown,unknown,Greenland,Sermiligårssuk Bræ,,North Midternæs temporary lake,ice,-47.965525,61.676943,unknown,,,1948-06-23 00:00:00,tunnelling,,,,unknown,approximate volume of water released at times of drainage is 70 *106 m³; drains usually annually in late July,1970.0,,,,unknown,0.0,,,,unknown,0.0,
24,23.0,unknown,unknown,Greenland,Sermilik Bræ,,Imaersartoq,ice,-48.454648,61.954559,unknown,,,,unknown,,,,unknown,"drains annualy, usually in early august (probably in the last 200 years)",1970.0,,,,unknown,0.0,,,,unknown,0.0,
25,24.0,unknown,unknown,Greenland,Sermiligårssuk Bræ,,North Midternæs temporary lake,ice,-47.965525,61.676943,unknown,,,,tunnelling,,,,unknown,approximate volume of water released at times of drainage is 70 *106 m³; drains usually annually in late July,1970.0,,,,unknown,0.0,,,,unknown,0.0,
26,25.0,unknown,unknown,Greenland,Sermilik Bræ,,Imaersartoq,ice,-48.454648,61.954559,unknown,,,,unknown,,,,unknown,"drains annualy, usually in early august (probably in the last 200 years)",1970.0,,,,unknown,0.0,,,,unknown,0.0,
27,26.0,unknown,unknown,Greenland,Sermiligårssuk Bræ,,North Midternæs temporary lake,ice,-47.965525,61.676943,unknown,,,,tunnelling,,,,unknown,approximate volume of water released at times of drainage is 70 *106 m³; drains usually annually in late July,1970.0,,,,unknown,0.0,,,,unknown,0.0,
28,27.0,unknown,unknown,Greenland,Sermilik Bræ,,Imaersartoq,ice,-48.454648,61.954559,unknown,,,,unknown,,,,unknown,"drains annualy, usually in early august (probably in the last 200 years)",1970.0,,,,unknown,0.0,,,,unknown,0.0,
29,28.0,unknown,unknown,Greenland,Sermiligårssuk Bræ,,North Midternæs temporary lake,ice,-47.965525,61.676943,unknown,,,,tunnelling,,,,unknown,approximate volume of water released at times of drainage is 70 *106 m³; drains usually annually in late July,1970.0,,,,unknown,0.0,,,,unknown,0.0,
30,29.0,unknown,unknown,Greenland,Sermilik Bræ,,Imaersartoq,ice,-48.454648,61.954559,unknown,,,,unknown,,,,unknown,"drains annualy, usually in early august (probably in the last 200 years)",1970.0,,,,unknown,0.0,,,,unknown,0.0,
31,30.0,unknown,unknown,Greenland,Sermiligårssuk Bræ,,North Midternæs temporary lake,ice,-47.965525,61.676943,unknown,,,,tunnelling,,,,unknown,approximate volume of water released at times of drainage is 70 *106 m³; drains usually annually in late July,1970.0,,,,unknown,0.0,,,,unknown,0.0,
32,31.0,unknown,unknown,Greenland,Russell Glacier,,unknown,ice,-50.074816,67.136675,Watson River,,,,unknown,,,,unknown,unknown,2019.0,,,,unknown,0.0,,,,unknown,0.0,
33,32.0,unknown,unknown,Greenland,Sermilik Bræ,,Imaersartoq,ice,-48.454648,61.954559,unknown,,,,unknown,,,,unknown,"drains annualy, usually in early august (probably in the last 200 years)",1970.0,,,,unknown,0.0,,,,unknown,0.0,
34,33.0,unknown,unknown,Greenland,Sermiligårssuk Bræ,,North Midternæs temporary lake,ice,-47.965525,61.676943,unknown,,,,tunnelling,,,,unknown,approximate volume of water released at times of drainage is 70 *106 m³; drains usually annually in late July,1970.0,,,,unknown,0.0,,,,unknown,0.0,
35,34.0,unknown,unknown,Greenland,Nordbogletscher,,Base Camp Lake (inofficial name),ice,-45.366765,61.443965,unknown,1953-07-01 00:00:00,,,subglacial,,,,unknown,lake drains annually,1984.0,,,,unknown,0.0,,,,unknown,0.0,1953
36,35.0,unknown,unknown,Greenland,Sermilik Bræ,,Imaersartoq,ice,-48.454648,61.954559,unknown,,,,unknown,,,,unknown,"drains annualy, usually in early august (probably in the last 200 years)",1970.0,,,,unknown,0.0,,,,unknown,0.0,
